asin,reference_n,reference_mean,reference_count_1,reference_prob_1,reference_count_2,reference_prob_2,reference_count_3,reference_prob_3,reference_count_4,reference_prob_4,reference_count_5,reference_prob_5,loo_domain_n,loo_domain_mean,loo_domain_count_1,loo_domain_prob_1,loo_domain_count_2,loo_domain_prob_2,loo_domain_count_3,loo_domain_prob_3,loo_domain_count_4,loo_domain_prob_4,loo_domain_count_5,loo_domain_prob_5
B08TM4FCXY,120,4.675,5,0.041666666666666664,2,0.016666666666666666,2,0.016666666666666666,9,0.075,102,0.85,3749520,4.319262732296401,278012,0.07414602402440845,157983,0.04213419317672662,237008,0.06321022424203632,492425,0.13133014359171308,2584092,0.6891794149651156
B08TM4TBYC,120,4.825,1,0.008333333333333333,2,0.016666666666666666,1,0.008333333333333333,9,0.075,107,0.8916666666666667,3749520,4.319257931681922,278016,0.07414709082762594,157983,0.04213419317672662,237009,0.06321049094284069,492425,0.13133014359171308,2584087,0.6891780814610937
B08TMDQJ7L,120,4.841666666666667,3,0.025,1,0.008333333333333333,2,0.016666666666666666,0,0.0,114,0.95,3749520,4.319257398280313,278014,0.0741465574260172,157984,0.04213445987753099,237008,0.06321022424203632,492434,0.1313325438989524,2584080,0.6891762145554631
B08TMFZHV5,120,4.175,8,0.06666666666666667,7,0.058333333333333334,12,0.1,22,0.18333333333333332,71,0.5916666666666667,3749520,4.319278734344663,278009,0.07414522392199535,157978,0.042132859672704775,236998,0.06320755723399261,492412,0.13132667648125626,2584123,0.689187682690051
B08TMKVRKC,120,4.283333333333333,8,0.06666666666666667,4,0.03333333333333333,3,0.025,36,0.3,69,0.575,3749520,4.319275267234206,278009,0.07414522392199535,157981,0.04213365977511788,237007,0.06320995754123195,492398,0.13132294266999509,2584125,0.6891882160916597
B08TNT35QF,120,4.35,7,0.058333333333333334,7,0.058333333333333334,8,0.06666666666666667,13,0.10833333333333334,85,0.7083333333333334,3749520,4.319273133627771,278010,0.07414549062279972,157978,0.042132859672704775,237002,0.0632086240372101,492421,0.1313290767884956,2584109,0.6891839488787899
B08TNXKL9V,120,4.716666666666667,1,0.008333333333333333,3,0.025,3,0.025,15,0.125,98,0.8166666666666667,3749520,4.319261398792379,278016,0.07414709082762594,157982,0.04213392647592225,237007,0.06320995754123195,492419,0.13132854338688685,2584096,0.689180481768333
B08TP1D9X1,120,2.9166666666666665,48,0.4,9,0.075,10,0.08333333333333333,11,0.09166666666666666,42,0.35,3749520,4.319319006166123,277969,0.07413455588982057,157976,0.04213232627109603,237000,0.06320809063560136,492423,0.13132961019010433,2584152,0.6891954170133777
B08TPQ9DVT,120,4.241666666666666,11,0.09166666666666666,5,0.041666666666666664,11,0.09166666666666666,10,0.08333333333333333,83,0.6916666666666667,3749520,4.3192766007382275,278006,0.07414442381958224,157980,0.04213339307431351,236999,0.06320782393479699,492424,0.1313298768909087,2584111,0.6891844822803985
B08TQF75FB,120,4.083333333333333,16,0.13333333333333333,6,0.05,5,0.041666666666666664,18,0.15,75,0.625,3749520,4.31928166805351,278001,0.07414309031556039,157979,0.04213312637350914,237005,0.0632094241396232,492416,0.13132774328447375,2584119,0.6891866158868335
B08TQSFW7G,120,4.15,13,0.10833333333333334,7,0.058333333333333334,8,0.06666666666666667,13,0.10833333333333334,79,0.6583333333333333,3749520,4.319279534447076,278004,0.07414389041797351,157978,0.042132859672704775,237002,0.0632086240372101,492421,0.1313290767884956,2584115,0.6891855490836161
B08TQX5CWN,120,4.525,6,0.05,2,0.016666666666666666,6,0.05,15,0.125,91,0.7583333333333333,3749520,4.319267532910879,278011,0.0741457573236041,157983,0.04213419317672662,237004,0.06320915743881883,492419,0.13132854338688685,2584103,0.6891823486739636
B08TR611R6,120,4.716666666666667,4,0.03333333333333333,2,0.016666666666666666,4,0.03333333333333333,4,0.03333333333333333,106,0.8833333333333333,3749520,4.319261398792379,278013,0.07414629072521282,157983,0.04213419317672662,237006,0.06320969084042757,492430,0.13133147709573492,2584088,0.689178348161898
B08TR6ZRB4,120,4.308333333333334,9,0.075,5,0.041666666666666664,8,0.06666666666666667,16,0.13333333333333333,82,0.6833333333333333,3749520,4.319274467131793,278008,0.07414495722119098,157980,0.04213339307431351,237002,0.0632086240372101,492418,0.1313282766860825,2584112,0.689184748981203
B08TRSXLNV,120,4.716666666666667,3,0.025,2,0.016666666666666666,5,0.041666666666666664,6,0.05,104,0.8666666666666667,3749520,4.319261398792379,278014,0.0741465574260172,157983,0.04213419317672662,237005,0.0632094241396232,492428,0.13133094369412618,2584090,0.6891788815635068
B08TRYQLJY,120,4.8,2,0.016666666666666666,1,0.008333333333333333,1,0.008333333333333333,11,0.09166666666666666,105,0.875,3749520,4.319258731784335,278015,0.07414682412682157,157984,0.04213445987753099,237009,0.06321049094284069,492423,0.13132961019010433,2584089,0.6891786148627024
B08TRZNH65,120,4.116666666666666,11,0.09166666666666666,7,0.058333333333333334,10,0.08333333333333333,21,0.175,71,0.5916666666666667,3749520,4.319280601250293,278006,0.07414442381958224,157978,0.042132859672704775,237000,0.06320809063560136,492413,0.13132694318206065,2584123,0.689187682690051
B08TRZQGKJ,120,3.975,13,0.10833333333333334,8,0.06666666666666667,8,0.06666666666666667,31,0.25833333333333336,60,0.5,3749520,4.319285135163968,278004,0.07414389041797351,157977,0.042132592971900404,237002,0.0632086240372101,492403,0.13132427617401693,2584134,0.6891906163988991
B08TS2PZ2M,120,3.9,19,0.15833333333333333,4,0.03333333333333333,7,0.058333333333333334,30,0.25,60,0.5,3749520,4.319287535471207,277998,0.07414229021314728,157981,0.04213365977511788,237003,0.06320889073801447,492404,0.13132454287482132,2584134,0.6891906163988991
B08TS3HLW1,120,3.683333333333333,21,0.175,8,0.06666666666666667,16,0.13333333333333333,18,0.15,57,0.475,3749520,4.319294469692121,277996,0.07414175681153855,157977,0.042132592971900404,236994,0.06320649043077514,492416,0.13132774328447375,2584137,0.6891914165013122
B08TS8VF3H,120,4.6,5,0.041666666666666664,6,0.05,1,0.008333333333333333,8,0.06666666666666667,100,0.8333333333333334,3749520,4.31926513260364,278012,0.07414602402440845,157979,0.04213312637350914,237009,0.06321049094284069,492426,0.13133041029251744,2584094,0.6891799483667242
B08TSKDLJ8,120,3.85,19,0.15833333333333333,11,0.09166666666666666,6,0.05,17,0.14166666666666666,67,0.5583333333333333,3749520,4.3192891356760335,277998,0.07414229021314728,157974,0.042131792869487296,237004,0.06320915743881883,492417,0.1313280099852781,2584127,0.6891887494932685
B08TSL6MD3,120,3.783333333333333,18,0.15,12,0.1,7,0.058333333333333334,24,0.2,59,0.49166666666666664,3749520,4.319291269282468,277999,0.07414255691395165,157973,0.042131526168682924,237003,0.06320889073801447,492410,0.13132614307964752,2584135,0.6891908830997034
B08TSL8LN5,120,4.025,13,0.10833333333333334,7,0.058333333333333334,10,0.08333333333333333,24,0.2,66,0.55,3749520,4.319283534959141,278004,0.07414389041797351,157978,0.042132859672704775,237000,0.06320809063560136,492410,0.13132614307964752,2584128,0.6891890161940728
B08TSLP2ZZ,120,4.2,7,0.058333333333333334,10,0.08333333333333333,10,0.08333333333333333,18,0.15,75,0.625,3749520,4.319277934242249,278010,0.07414549062279972,157975,0.04213205957029166,237000,0.06320809063560136,492416,0.13132774328447375,2584119,0.6891866158868335
B08TSM6D1Q,120,4.258333333333334,5,0.041666666666666664,8,0.06666666666666667,14,0.11666666666666667,17,0.14166666666666666,76,0.6333333333333333,3749520,4.319276067336619,278012,0.07414602402440845,157977,0.042132592971900404,236996,0.06320702383238389,492417,0.1313280099852781,2584118,0.6891863491860292
B08TSMRX24,120,3.7416666666666667,20,0.16666666666666666,7,0.058333333333333334,12,0.1,26,0.21666666666666667,55,0.4583333333333333,3749520,4.31929260278649,277997,0.07414202351234292,157978,0.042132859672704775,236998,0.06320755723399261,492408,0.1313256096780388,2584139,0.6891919499029209
B08TSN1GCT,120,3.85,23,0.19166666666666668,10,0.08333333333333333,3,0.025,10,0.08333333333333333,74,0.6166666666666667,3749520,4.3192891356760335,277994,0.0741412234099298,157975,0.04213205957029166,237007,0.06320995754123195,492424,0.1313298768909087,2584120,0.6891868825876379
B08TSW1PZC,120,3.808333333333333,18,0.15,9,0.075,15,0.125,14,0.11666666666666667,64,0.5333333333333333,3749520,4.319290469180055,277999,0.07414255691395165,157976,0.04213232627109603,236995,0.06320675713157951,492420,0.13132881008769123,2584130,0.6891895495956816
B08TT4KXVK,120,4.475,5,0.041666666666666664,4,0.03333333333333333,7,0.058333333333333334,17,0.14166666666666666,87,0.725,3749520,4.319269133115705,278012,0.07414602402440845,157981,0.04213365977511788,237003,0.06320889073801447,492417,0.1313280099852781,2584107,0.6891834154771811
B08TT6XFRN,120,4.35,3,0.025,11,0.09166666666666666,7,0.058333333333333334,19,0.15833333333333333,80,0.6666666666666666,3749520,4.319273133627771,278014,0.0741465574260172,157974,0.042131792869487296,237003,0.06320889073801447,492415,0.1313274765836694,2584114,0.6891852823828116
B08TT935R3,120,4.366666666666666,11,0.09166666666666666,4,0.03333333333333333,4,0.03333333333333333,12,0.1,89,0.7416666666666667,3749520,4.319272600226162,278006,0.07414442381958224,157981,0.04213365977511788,237006,0.06320969084042757,492422,0.13132934348929998,2584105,0.6891828820755723
B08TTJW44Y,120,4.375,2,0.016666666666666666,3,0.025,12,0.1,34,0.2833333333333333,69,0.575,3749520,4.319272333525358,278015,0.07414682412682157,157982,0.04213392647592225,236998,0.06320755723399261,492400,0.13132347607160383,2584125,0.6891882160916597
B08TTLPPMH,120,3.8583333333333334,14,0.11666666666666667,11,0.09166666666666666,14,0.11666666666666667,20,0.16666666666666666,61,0.5083333333333333,3749520,4.319288868975229,278003,0.07414362371716914,157974,0.042131792869487296,236996,0.06320702383238389,492414,0.131327209882865,2584133,0.6891903496980947
B08TTRPLJT,120,4.558333333333334,2,0.016666666666666666,5,0.041666666666666664,5,0.041666666666666664,20,0.16666666666666666,88,0.7333333333333333,3749520,4.319266466107662,278015,0.07414682412682157,157980,0.04213339307431351,237005,0.0632094241396232,492414,0.131327209882865,2584106,0.6891831487763768
B08TTRXD8F,120,4.7,2,0.016666666666666666,2,0.016666666666666666,5,0.041666666666666664,12,0.1,99,0.825,3749520,4.319261932193988,278015,0.07414682412682157,157983,0.04213419317672662,237005,0.0632094241396232,492422,0.13132934348929998,2584095,0.6891802150675287
B08TTVM7H7,120,4.575,3,0.025,4,0.03333333333333333,6,0.05,15,0.125,92,0.7666666666666667,3749520,4.319265932706053,278014,0.0741465574260172,157981,0.04213365977511788,237004,0.06320915743881883,492419,0.13132854338688685,2584102,0.6891820819731592
B08TTVSXBX,120,4.741666666666666,3,0.025,3,0.025,1,0.008333333333333333,8,0.06666666666666667,105,0.875,3749520,4.319260598689966,278014,0.0741465574260172,157982,0.04213392647592225,237009,0.06321049094284069,492426,0.13133041029251744,2584089,0.6891786148627024
B08TTW5K9D,120,4.666666666666667,5,0.041666666666666664,2,0.016666666666666666,2,0.016666666666666666,10,0.08333333333333333,101,0.8416666666666667,3749520,4.319262998997205,278012,0.07414602402440845,157983,0.04213419317672662,237008,0.06321022424203632,492424,0.1313298768909087,2584093,0.6891796816659199
B08TTXQKWB,120,4.45,8,0.06666666666666667,3,0.025,8,0.06666666666666667,9,0.075,92,0.7666666666666667,3749520,4.319269933218119,278009,0.07414522392199535,157982,0.04213392647592225,237002,0.0632086240372101,492425,0.13133014359171308,2584102,0.6891820819731592
B08TVWMH3C,120,4.3,12,0.1,3,0.025,7,0.058333333333333334,13,0.10833333333333334,85,0.7083333333333334,3749520,4.319274733832597,278005,0.07414415711877786,157982,0.04213392647592225,237003,0.06320889073801447,492421,0.1313290767884956,2584109,0.6891839488787899
B08TW8M8WV,120,4.7,3,0.025,2,0.016666666666666666,2,0.016666666666666666,14,0.11666666666666667,99,0.825,3749520,4.319261932193988,278014,0.0741465574260172,157983,0.04213419317672662,237008,0.06321022424203632,492420,0.13132881008769123,2584095,0.6891802150675287
B08TWG9JVK,120,4.866666666666666,0,0.0,1,0.008333333333333333,2,0.016666666666666666,9,0.075,108,0.9,3749520,4.3192565981779,278017,0.07414735752843031,157984,0.04213445987753099,237008,0.06321022424203632,492425,0.13133014359171308,2584086,0.6891778147602893
B08TWGX7PD,120,4.575,7,0.058333333333333334,0,0.0,8,0.06666666666666667,7,0.058333333333333334,98,0.8166666666666667,3749520,4.319265932706053,278010,0.07414549062279972,157985,0.04213472657833536,237002,0.0632086240372101,492427,0.13133067699332182,2584096,0.689180481768333
B08TWJVJN6,120,3.966666666666667,17,0.14166666666666666,9,0.075,8,0.06666666666666667,13,0.10833333333333334,73,0.6083333333333333,3749520,4.319285401864772,278000,0.07414282361475602,157976,0.04213232627109603,237002,0.0632086240372101,492421,0.1313290767884956,2584121,0.6891871492884423
B08TWQ8WD1,120,4.5,7,0.058333333333333334,3,0.025,6,0.05,11,0.09166666666666666,93,0.775,3749520,4.319268333013293,278010,0.07414549062279972,157982,0.04213392647592225,237004,0.06320915743881883,492423,0.13132961019010433,2584101,0.6891818152723549
B08TWYXS6H,120,4.225,7,0.058333333333333334,4,0.03333333333333333,11,0.09166666666666666,31,0.25833333333333336,67,0.5583333333333333,3749520,4.319277134139837,278010,0.07414549062279972,157981,0.04213365977511788,236999,0.06320782393479699,492403,0.13132427617401693,2584127,0.6891887494932685
B08TWZ8GWX,120,3.933333333333333,13,0.10833333333333334,13,0.10833333333333334,10,0.08333333333333333,17,0.14166666666666666,67,0.5583333333333333,3749520,4.31928646866799,278004,0.07414389041797351,157972,0.04213125946787855,237000,0.06320809063560136,492417,0.1313280099852781,2584127,0.6891887494932685
B08TWZ8GXW,120,4.383333333333334,3,0.025,9,0.075,5,0.041666666666666664,25,0.20833333333333334,78,0.65,3749520,4.319272066824554,278014,0.0741465574260172,157976,0.04213232627109603,237005,0.0632094241396232,492409,0.13132587637884316,2584116,0.6891858157844204
B08TWZB7H3,120,4.25,4,0.03333333333333333,8,0.06666666666666667,17,0.14166666666666666,16,0.13333333333333333,75,0.625,3749520,4.319276334037424,278013,0.07414629072521282,157977,0.042132592971900404,236993,0.06320622372997077,492418,0.1313282766860825,2584119,0.6891866158868335
B08TWZSXQN,120,4.058333333333334,14,0.11666666666666667,7,0.058333333333333334,7,0.058333333333333334,22,0.18333333333333332,70,0.5833333333333334,3749520,4.319282468155924,278003,0.07414362371716914,157978,0.042132859672704775,237003,0.06320889073801447,492412,0.13132667648125626,2584124,0.6891879493908554
B08TWZSXS1,120,3.7,20,0.16666666666666666,11,0.09166666666666666,14,0.11666666666666667,15,0.125,60,0.5,3749520,4.319293936290512,277997,0.07414202351234292,157974,0.042131792869487296,236996,0.06320702383238389,492419,0.13132854338688685,2584134,0.6891906163988991
B08TWZYC4C,120,4.625,2,0.016666666666666666,5,0.041666666666666664,5,0.041666666666666664,12,0.1,96,0.8,3749520,4.319264332501227,278015,0.07414682412682157,157980,0.04213339307431351,237005,0.0632094241396232,492422,0.13132934348929998,2584098,0.6891810151699418
B08TX11R9F,120,4.683333333333334,2,0.016666666666666666,5,0.041666666666666664,4,0.03333333333333333,7,0.058333333333333334,102,0.85,3749520,4.319262465595596,278015,0.07414682412682157,157980,0.04213339307431351,237006,0.06320969084042757,492427,0.13133067699332182,2584092,0.6891794149651156
B08TX15Z77,120,4.516666666666667,2,0.016666666666666666,6,0.05,5,0.041666666666666664,22,0.18333333333333332,85,0.7083333333333334,3749520,4.3192677996116835,278015,0.07414682412682157,157979,0.04213312637350914,237005,0.0632094241396232,492412,0.13132667648125626,2584109,0.6891839488787899
B08TX29V6D,120,4.625,4,0.03333333333333333,3,0.025,4,0.03333333333333333,12,0.1,97,0.8083333333333333,3749520,4.319264332501227,278013,0.07414629072521282,157982,0.04213392647592225,237006,0.06320969084042757,492422,0.13132934348929998,2584097,0.6891807484691373
B08TXZKP5B,120,4.608333333333333,3,0.025,5,0.041666666666666664,4,0.03333333333333333,12,0.1,96,0.8,3749520,4.319264865902835,278014,0.0741465574260172,157980,0.04213339307431351,237006,0.06320969084042757,492422,0.13132934348929998,2584098,0.6891810151699418
B08TYFQXYN,120,4.625,2,0.016666666666666666,5,0.041666666666666664,6,0.05,10,0.08333333333333333,97,0.8083333333333333,3749520,4.319264332501227,278015,0.07414682412682157,157980,0.04213339307431351,237004,0.06320915743881883,492424,0.1313298768909087,2584097,0.6891807484691373
B08TYTBX8X,120,3.7083333333333335,29,0.24166666666666667,8,0.06666666666666667,2,0.016666666666666666,11,0.09166666666666666,70,0.5833333333333334,3749520,4.319293669589707,277988,0.07413962320510359,157977,0.042132592971900404,237008,0.06321022424203632,492423,0.13132961019010433,2584124,0.6891879493908554
B08TZ8NDHD,120,4.575,5,0.041666666666666664,1,0.008333333333333333,6,0.05,16,0.13333333333333333,92,0.7666666666666667,3749520,4.319265932706053,278012,0.07414602402440845,157984,0.04213445987753099,237004,0.06320915743881883,492418,0.1313282766860825,2584102,0.6891820819731592
B08TZNTSSD,120,4.691666666666666,3,0.025,4,0.03333333333333333,1,0.008333333333333333,11,0.09166666666666666,101,0.8416666666666667,3749520,4.3192621988947915,278014,0.0741465574260172,157981,0.04213365977511788,237009,0.06321049094284069,492423,0.13132961019010433,2584093,0.6891796816659199
B08TZQ82MH,120,3.7416666666666667,27,0.225,8,0.06666666666666667,6,0.05,7,0.058333333333333334,72,0.6,3749520,4.31929260278649,277990,0.07414015660671233,157977,0.042132592971900404,237004,0.06320915743881883,492427,0.13133067699332182,2584122,0.6891874159892466
B08V144Q7R,120,4.225,5,0.041666666666666664,8,0.06666666666666667,12,0.1,25,0.20833333333333334,70,0.5833333333333334,3749520,4.319277134139837,278012,0.07414602402440845,157977,0.042132592971900404,236998,0.06320755723399261,492409,0.13132587637884316,2584124,0.6891879493908554
B08V19FNZX,120,3.775,17,0.14166666666666666,10,0.08333333333333333,16,0.13333333333333333,17,0.14166666666666666,60,0.5,3749520,4.319291535983273,278000,0.07414282361475602,157975,0.04213205957029166,236994,0.06320649043077514,492417,0.1313280099852781,2584134,0.6891906163988991
B08V1CFTDT,120,4.575,1,0.008333333333333333,8,0.06666666666666667,1,0.008333333333333333,21,0.175,89,0.7416666666666667,3749520,4.319265932706053,278016,0.07414709082762594,157977,0.042132592971900404,237009,0.06321049094284069,492413,0.13132694318206065,2584105,0.6891828820755723
B08V1GD1L9,120,3.7333333333333334,19,0.15833333333333333,5,0.041666666666666664,20,0.16666666666666666,21,0.175,55,0.4583333333333333,3749520,4.3192928694872945,277998,0.07414229021314728,157980,0.04213339307431351,236990,0.06320542362755766,492413,0.13132694318206065,2584139,0.6891919499029209
B08V1HLBDF,120,3.1416666666666666,31,0.25833333333333336,15,0.125,16,0.13333333333333333,22,0.18333333333333332,36,0.3,3749520,4.319311805244404,277986,0.07413908980349485,157970,0.042130726066269816,236994,0.06320649043077514,492412,0.13132667648125626,2584158,0.6891970172182039
B08V1NM5TD,120,4.666666666666667,8,0.06666666666666667,0,0.0,0,0.0,8,0.06666666666666667,104,0.8666666666666667,3749520,4.319262998997205,278009,0.07414522392199535,157985,0.04213472657833536,237010,0.06321075764364505,492426,0.13133041029251744,2584090,0.6891788815635068
B08V1T6Q9C,120,4.416666666666667,8,0.06666666666666667,3,0.025,8,0.06666666666666667,13,0.10833333333333334,88,0.7333333333333333,3749520,4.319271000021336,278009,0.07414522392199535,157982,0.04213392647592225,237002,0.0632086240372101,492421,0.1313290767884956,2584106,0.6891831487763768
B08V1ZRK3G,120,3.4916666666666667,28,0.23333333333333334,10,0.08333333333333333,13,0.10833333333333334,13,0.10833333333333334,56,0.4666666666666667,3749520,4.319300603810621,277989,0.07413988990590796,157975,0.04213205957029166,236997,0.06320729053318824,492421,0.1313290767884956,2584138,0.6891916832021165
B08V21RVDG,120,4.55,2,0.016666666666666666,7,0.058333333333333334,7,0.058333333333333334,11,0.09166666666666666,93,0.775,3749520,4.319266732808466,278015,0.07414682412682157,157978,0.042132859672704775,237003,0.06320889073801447,492423,0.13132961019010433,2584101,0.6891818152723549
B08V2Z4XWZ,120,4.708333333333333,1,0.008333333333333333,1,0.008333333333333333,6,0.05,16,0.13333333333333333,96,0.8,3749520,4.319261665493183,278016,0.07414709082762594,157984,0.04213445987753099,237004,0.06320915743881883,492418,0.1313282766860825,2584098,0.6891810151699418
B08V2ZK8PR,120,4.75,3,0.025,2,0.016666666666666666,2,0.016666666666666666,8,0.06666666666666667,105,0.875,3749520,4.319260331989161,278014,0.0741465574260172,157983,0.04213419317672662,237008,0.06321022424203632,492426,0.13133041029251744,2584089,0.6891786148627024
B08V34ZKQK,120,4.708333333333333,3,0.025,1,0.008333333333333333,5,0.041666666666666664,10,0.08333333333333333,101,0.8416666666666667,3749520,4.319261665493183,278014,0.0741465574260172,157984,0.04213445987753099,237005,0.0632094241396232,492424,0.1313298768909087,2584093,0.6891796816659199
B08V35J6C5,120,3.775,20,0.16666666666666666,7,0.058333333333333334,14,0.11666666666666667,18,0.15,61,0.5083333333333333,3749520,4.319291535983273,277997,0.07414202351234292,157978,0.042132859672704775,236996,0.06320702383238389,492416,0.13132774328447375,2584133,0.6891903496980947
B08V3HGW5B,120,4.558333333333334,6,0.05,1,0.008333333333333333,5,0.041666666666666664,16,0.13333333333333333,92,0.7666666666666667,3749520,4.319266466107662,278011,0.0741457573236041,157984,0.04213445987753099,237005,0.0632094241396232,492418,0.1313282766860825,2584102,0.6891820819731592
B08V3P5G31,120,4.425,4,0.03333333333333333,5,0.041666666666666664,8,0.06666666666666667,22,0.18333333333333332,81,0.675,3749520,4.319270733320532,278013,0.07414629072521282,157980,0.04213339307431351,237002,0.0632086240372101,492412,0.13132667648125626,2584113,0.6891850156820073
B08V3RWP5V,120,4.933333333333334,0,0.0,0,0.0,1,0.008333333333333333,6,0.05,113,0.9416666666666667,3749520,4.319254464571465,278017,0.07414735752843031,157985,0.04213472657833536,237009,0.06321049094284069,492428,0.13133094369412618,2584081,0.6891764812562675
B08V49KFT7,120,3.933333333333333,8,0.06666666666666667,13,0.10833333333333334,19,0.15833333333333333,19,0.15833333333333333,61,0.5083333333333333,3749520,4.31928646866799,278009,0.07414522392199535,157972,0.04213125946787855,236991,0.06320569032836203,492415,0.1313274765836694,2584133,0.6891903496980947
B08V4H36YQ,120,3.808333333333333,18,0.15,14,0.11666666666666667,10,0.08333333333333333,9,0.075,69,0.575,3749520,4.319290469180055,277999,0.07414255691395165,157971,0.04213099276707419,237000,0.06320809063560136,492425,0.13133014359171308,2584125,0.6891882160916597
B08V4L2T55,120,3.85,17,0.14166666666666666,12,0.1,6,0.05,22,0.18333333333333332,63,0.525,3749520,4.3192891356760335,278000,0.07414282361475602,157973,0.042131526168682924,237004,0.06320915743881883,492412,0.13132667648125626,2584131,0.6891898162964859
B08V4VZ3LC,120,4.758333333333334,1,0.008333333333333333,1,0.008333333333333333,5,0.041666666666666664,12,0.1,101,0.8416666666666667,3749520,4.319260065288357,278016,0.07414709082762594,157984,0.04213445987753099,237005,0.0632094241396232,492422,0.13132934348929998,2584093,0.6891796816659199
B08V56BM7F,120,4.45,2,0.016666666666666666,9,0.075,2,0.016666666666666666,27,0.225,80,0.6666666666666666,3749520,4.319269933218119,278015,0.07414682412682157,157976,0.04213232627109603,237008,0.06321022424203632,492407,0.13132534297723442,2584114,0.6891852823828116
B08V5PRZ5L,120,4.666666666666667,2,0.016666666666666666,5,0.041666666666666664,4,0.03333333333333333,9,0.075,100,0.8333333333333334,3749520,4.319262998997205,278015,0.07414682412682157,157980,0.04213339307431351,237006,0.06320969084042757,492425,0.13133014359171308,2584094,0.6891799483667242
B08V6GQLQ2,120,3.8,18,0.15,14,0.11666666666666667,8,0.06666666666666667,14,0.11666666666666667,66,0.55,3749520,4.319290735880859,277999,0.07414255691395165,157971,0.04213099276707419,237002,0.0632086240372101,492420,0.13132881008769123,2584128,0.6891890161940728
B08V6L3ZCF,120,4.508333333333334,9,0.075,2,0.016666666666666666,5,0.041666666666666664,7,0.058333333333333334,97,0.8083333333333333,3749520,4.319268066312488,278008,0.07414495722119098,157983,0.04213419317672662,237005,0.0632094241396232,492427,0.13133067699332182,2584097,0.6891807484691373
B08V81LFSM,120,3.95,17,0.14166666666666666,7,0.058333333333333334,11,0.09166666666666666,15,0.125,70,0.5833333333333334,3749520,4.319285935266381,278000,0.07414282361475602,157978,0.042132859672704775,236999,0.06320782393479699,492419,0.13132854338688685,2584124,0.6891879493908554
B08V84MZF1,120,3.9916666666666667,15,0.125,9,0.075,10,0.08333333333333333,14,0.11666666666666667,72,0.6,3749520,4.319284601762359,278002,0.07414335701636476,157976,0.04213232627109603,237000,0.06320809063560136,492420,0.13132881008769123,2584122,0.6891874159892466
B08V892KR7,120,4.566666666666666,2,0.016666666666666666,3,0.025,8,0.06666666666666667,19,0.15833333333333333,88,0.7333333333333333,3749520,4.319266199406857,278015,0.07414682412682157,157982,0.04213392647592225,237002,0.0632086240372101,492415,0.1313274765836694,2584106,0.6891831487763768
B08V8JBVWT,120,4.866666666666666,0,0.0,1,0.008333333333333333,3,0.025,7,0.058333333333333334,109,0.9083333333333333,3749520,4.3192565981779,278017,0.07414735752843031,157984,0.04213445987753099,237007,0.06320995754123195,492427,0.13133067699332182,2584085,0.689177548059485
B08V8VC7YT,120,4.775,1,0.008333333333333333,2,0.016666666666666666,4,0.03333333333333333,9,0.075,104,0.8666666666666667,3749520,4.319259531886749,278016,0.07414709082762594,157983,0.04213419317672662,237006,0.06320969084042757,492425,0.13133014359171308,2584090,0.6891788815635068
B08V8VGCMH,120,4.125,16,0.13333333333333333,3,0.025,6,0.05,20,0.16666666666666666,75,0.625,3749520,4.319280334549489,278001,0.07414309031556039,157982,0.04213392647592225,237004,0.06320915743881883,492414,0.131327209882865,2584119,0.6891866158868335
B08V9GTJ6Y,120,3.7666666666666666,20,0.16666666666666666,6,0.05,14,0.11666666666666667,22,0.18333333333333332,58,0.48333333333333334,3749520,4.319291802684077,277997,0.07414202351234292,157979,0.04213312637350914,236996,0.06320702383238389,492412,0.13132667648125626,2584136,0.6891911498005078
B08V9R4F5C,120,4.275,8,0.06666666666666667,5,0.041666666666666664,8,0.06666666666666667,24,0.2,75,0.625,3749520,4.31927553393501,278009,0.07414522392199535,157980,0.04213339307431351,237002,0.0632086240372101,492410,0.13132614307964752,2584119,0.6891866158868335
B08V9Y8ZT9,120,4.875,1,0.008333333333333333,0,0.0,2,0.016666666666666666,7,0.058333333333333334,110,0.9166666666666666,3749520,4.319256331477096,278016,0.07414709082762594,157985,0.04213472657833536,237008,0.06321022424203632,492427,0.13133067699332182,2584084,0.6891772813586806
B08VBD5X9F,120,3.8916666666666666,14,0.11666666666666667,11,0.09166666666666666,14,0.11666666666666667,16,0.13333333333333333,65,0.5416666666666666,3749520,4.319287802172012,278003,0.07414362371716914,157974,0.042131792869487296,236996,0.06320702383238389,492418,0.1313282766860825,2584129,0.6891892828948772
B08VBYGY44,120,4.45,7,0.058333333333333334,1,0.008333333333333333,9,0.075,17,0.14166666666666666,86,0.7166666666666667,3749520,4.319269933218119,278010,0.07414549062279972,157984,0.04213445987753099,237001,0.06320835733640573,492417,0.1313280099852781,2584108,0.6891836821779854
B08VC1LZ56,120,2.966666666666667,49,0.4083333333333333,5,0.041666666666666664,13,0.10833333333333334,7,0.058333333333333334,46,0.38333333333333336,3749520,4.319317405961296,277968,0.0741342891890162,157980,0.04213339307431351,236997,0.06320729053318824,492427,0.13133067699332182,2584148,0.6891943502101603
B08VD2NHMK,120,4.5,5,0.041666666666666664,5,0.041666666666666664,7,0.058333333333333334,11,0.09166666666666666,92,0.7666666666666667,3749520,4.319268333013293,278012,0.07414602402440845,157980,0.04213339307431351,237003,0.06320889073801447,492423,0.13132961019010433,2584102,0.6891820819731592
